question,predicted
In what ecclesiastical province is Stephen Conway currently part of?,The Bishop of Ely is the ordinary of the Church of England Diocese of Ely in
Who is younger Wayne Coyne or Toshiko Koshijima?,Which singer is the lead singer Wayne Coyne or Toshiko Koshij
In the Morpeth Arms pub in London there's a Spying Room with a view overlooking the headquarters of which organisation?,The Morpeth Arms and the SIS Building are both located in the same building.
Which band formed first Duran Duran or The Fratellis?,Which band formed first Duran Duran or The Fratellis?
The infantry rifle regiment of the British Army that Talaiasi Labalaba served in was first created in what year?,Talaiasi Labalaba served in an infantry rifle regiment created in
How many Academy Awards did the film in which Jimmy Bryant provided the singing voice for the character Tony win ?,James Howard Bryant provided the singing voice of Tony played onscreen by Richard Beymer in
What program responsible for the Health Insurance Portability and Accountability Act works with AHCCS?,Which federal agency administers the Medicaid program in the state of Arizona?
What movie genre does both The Trials of Life and Human belong to?,The Trials of Life and Human are which type of media?
Aughton Park railway station is on a branch of the Northern Line how far from Liverpool?,What is the location of the station Aughton Park is on?
Larry Porter was formerly assistant head coach under what  American coach that served as head coach at Louisiana State University from 2005 to 2016,Who was the assistant coach at Louisiana State University who led the 2007 LSU Tigers football team
What was the event where Jacob Minah had his personal best also known as?,Jacob Minah set his personal best in the event 8099 points on 13 August 2007 at what
Migene González-Wippler is leading expert on a religion that developed among which ethnic group ?,Migene González-Wippler is a Puerto Rican new
Are both Leycesteria and Anigozanthos native to Australia?,Are Leycesteria and Anigozanthos both genus of plants
What was the Volvo S70 essentially modeled after and was the first all wheel drive Volvo?,Which compact executive car was replaced by the Volvo S70?
Who was born first Helen Jonas-Rosenzweig or Amon Göth?,Helen Jonas-Rosenzweig was forced to work as a mai
Between Greyia and Calibanus which genus contains more species?,Which genus of plant in family Melianthaceae contains three species Greyia
Corbin Sinclair Bryant played for the Buffalo Bills and what other NFL team that was founded in 1933 and is the oldest franchise in the AFC?,Corbin Bryant has played for which professional American football team based in Pittsburgh Pennsylvania?
The 2008 IIHF World Championship rosters recognized the top defenceman as which Canadian professional ice hockey defenceman who at times has been utilized as a forward currently playing for the San Jose Sharks of the National Hockey League (NHL)?,Who was named top defenceman in the 2008 IIHF World Championship?
Were both Prince and Patty Jenkins have been inducted into the Rock and Roll Hall of Fame?,Are Prince Rogers Nelson and Patricia Jenkins both film directors?
literary magazine Okyeame was inspired by this first prime Minister of Ghana whom led Ghana to independence from what country?,Okyeame was inspired by the first prime minister and president of Ghana having led it
What was the nationality of the Lonely Hearts Killers?,What nationality is the film based on the true story of the notorious Lonely Heart
Black Star is the debut fragrance by a singer-songwriter that has sold approximately how many albums worldwide?,Black Star is the debut fragrance by French-Canadian singer-songwriter Avril
Kiskiack is a building that still stands at what York County Virginia naval base?,Kiskiack Lee House is the name of an early 17th-century brick building originally built
Which band opened for more major international acts Blessid Union of Souls or Blue Peter?,Which band was formed first Blessid Union of Souls or Blue Peter?
Are Tantrix and Personal Preference both types of games?,Are Tantrix and Personal Preference both board games?
Both Olaf Eller and Lars Eller are involved in which sport?,Olaf Eller's son plays what sport?
Meomi Design works include The Octonauts book series how did the adaptations of the series continue? ,What type of television series was created by a Canadian/American design studio?
When was the only long-term psychiatric hospital operated founded in a county in the USA with a population of 9298 in 2010?,Warm Springs is an unincorporated community in a county founded in what year?
What South Korean girl group formed by S.M. Entertainment recorded the Korean language song Lion Heart?,Lion Heart is the fifth Korean language studio album recorded by which South Korean girl group formed by S
Which star of the 1986 movie Castaway was an owner of a Panther De Ville?,Who was the English actor who starred in The Trap?
Which space mission did the man in which the Onizuka Prop Wash Award is named after perish?,The Onizuka Prop Wash Award is named in memory of an American astronaut who successfully fle
Angry Dad The Movie  was first introduced in what episode of The Simpsons That was the eighteenth episode of the thirteenth season,Angry Dad The Movie is the fourteenth episode of The Simpsonsnowiki>
In the seventh-largest country in Africa what is the oil prodcution of the city at the mouth of the Congo River?,What is the estimated oil production in the country of the largest city of Soyo?
Who was born first Adrian McLaren or Ryan McLaren?,Who is the cousin of Adrian McLaren?
