question,predicted
Darryl Kubian's O for a Muse of Fire is based upon the events surrounding which historical battle? ,In March 2015 the New Jersey Symphony Orchestra premiered Darryl's latest work O for
Evan Williams played for what professional football club that was originally known as St. Luke's FC?,Evan Williams is a Scottish former football goalkeeper who played for which professional association football club
Where was the Barbadian singer which Rihanna was his then girlfriend raised in ,Mark Geragos represented a Barbadian singer who was raised where?
What was the name of the first soundtrack album made by the woman who is referred to as the Queen of Pop?,Who's That Girl Original Motion Picture Soundtrack is the first soundtrack album by American singer
In what ecclesiastical province is Stephen Conway currently part of?,The Bishop of Ely is the ordinary of a Church of England diocese in the south
Who is younger Wayne Coyne or Toshiko Koshijima?,Who is older Wayne Coyne or Toshiko Koshijima?
In the Morpeth Arms pub in London there's a Spying Room with a view overlooking the headquarters of which organisation?,The Morpeth Arms is a public house at 58 Millbank in the Pim
Which band formed first Duran Duran or The Fratellis?,Which band was formed first Duran Duran or The Fratellis?
The infantry rifle regiment of the British Army that Talaiasi Labalaba served in was first created in what year?,Talaiasi Labalaba initially served in the British Army in an infantry rifle regiment
How many Academy Awards did the film in which Jimmy Bryant provided the singing voice for the character Tony win ?,James Howard Bryant is a singer arranger and composer he is most well known for providing
What program responsible for the Health Insurance Portability and Accountability Act works with AHCCS?,The Arizona Health Care Cost Containment System is a joint program between the state and which
What movie genre does both The Trials of Life and Human belong to?,What type of media does The Trials of Life and Human have in common?
Aughton Park railway station is on a branch of the Northern Line how far from Liverpool?,Aughton Park railway station is a railway station in Aughton Lancashire
Larry Porter was formerly assistant head coach under what  American coach that served as head coach at Louisiana State University from 2005 to 2016,Larry Porter was formerly an assistant head coach chief recruiter and running backs coach at Louisiana
What was the event where Jacob Minah had his personal best also known as?,Jacob Minah set his personal best in the event 8099 points on 13 August 2007
Migene González-Wippler is leading expert on a religion that developed among which ethnic group ?,Migene González-Wippler is a leading expert on a religion
Are both Leycesteria and Anigozanthos native to Australia?,Are Leycesteria and Anigozanthos both flowering plants?
What was the Volvo S70 essentially modeled after and was the first all wheel drive Volvo?,Which Volvo S70 or Volvo 850 was replaced by the first front-wheel drive vehicle
Who was born first Helen Jonas-Rosenzweig or Amon Göth?,Helen Jonas-Rosenzweig was forced to work as a maid for
Between Greyia and Calibanus which genus contains more species?,Which genus contains more species Greyia or Calibanus?
Corbin Sinclair Bryant played for the Buffalo Bills and what other NFL team that was founded in 1933 and is the oldest franchise in the AFC?,Corbin Sinclair Bryant is an American football nose tackle for the New York Giants of the
The 2008 IIHF World Championship rosters recognized the top defenceman as which Canadian professional ice hockey defenceman who at times has been utilized as a forward currently playing for the San Jose Sharks of the National Hockey League (NHL)?,The 2008 IIHF World Championship rosters consisted of 399 players on 16 national ice hockey teams
Were both Prince and Patty Jenkins have been inducted into the Rock and Roll Hall of Fame?,Are Prince Rogers Nelson and Patricia Jenkins both film directors?
literary magazine Okyeame was inspired by this first prime Minister of Ghana whom led Ghana to independence from what country?,Okyeame was a literary magazine founded by the Ghana Society of Writers in the
What was the nationality of the Lonely Hearts Killers?,Lonely Hearts is a 2006 film based on the true story of a serial killer
Black Star is the debut fragrance by a singer-songwriter that has sold approximately how many albums worldwide?,Black Star is the debut fragrance by French-Canadian singer-songwriter Avril Lav
Kiskiack is a building that still stands at what York County Virginia naval base?,Kiskiack Lee House is the name of an early 17th-century brick
Which band opened for more major international acts Blessid Union of Souls or Blue Peter?,Which band was founded first Blessid Union of Souls or Blue Peter?
Are Tantrix and Personal Preference both types of games?,Are Tantrix and Personal Preference both board games?
Both Olaf Eller and Lars Eller are involved in which sport?,Olaf Eller and Lars Eller have which mutual occupation?
Meomi Design works include The Octonauts book series how did the adaptations of the series continue? ,What is the name of the British children's television series based on American-Canadian children
When was the only long-term psychiatric hospital operated founded in a county in the USA with a population of 9298 in 2010?,When was the county in which Warm Springs is located founded?
What South Korean girl group formed by S.M. Entertainment recorded the Korean language song Lion Heart?,Lion Heart is the fifth Korean language studio album recorded by which South Korean girl group
Which star of the 1986 movie Castaway was an owner of a Panther De Ville?,Which English actor known for his upper-middle class macho image hellraiser lifestyle
Which space mission did the man in which the Onizuka Prop Wash Award is named after perish?,The Onizuka Prop Wash Award recognizes the student at the United States Air Force Test
Angry Dad The Movie  was first introduced in what episode of The Simpsons That was the eighteenth episode of the thirteenth season,Angry Dad The Movie is the fourteenth episode of The Simpsons<nowiki>
In the seventh-largest country in Africa what is the oil prodcution of the city at the mouth of the Congo River?,Soyo is a city located in the province of Zaire in Angola with an
